,reviews.text,reviews.doRecommend
4002,I love this kindle works great for me I will be ordering another one today for my wife.,True
4003,Upgraded; easy to use; thinner; very happy with it.,True
4004,"Purchased for a child as a first tablet. Coupled with the price, it's a good introductory option for streaming media and playing games.",True
4005,Bad graphics. Ugly design. Good for the price. Not recommended.,False
4006,I can't figure out how to use without switching out the hd1 plugs continuously .,False
4007,It can convert your regular tv into a smart tv. Awesome,True
4008,I got this for my sister as a gift. So far so good. The price was just right.,True
4009,"I got the Amazon Echo for my Parents. Since my Dad often ask us to look up things on our cell phones, I thought Alexa would be a great substitute in our absence. I love the easy setup and sound quality. My Dad is still learning how to navigate and at times gets frustrated with Alexa not having a response to his many questions. However keeping up with grocery list and Dr Appts are great for them. Amazon records what you ask which seems to pierce ones privacy. I'm sure it's for programming purposes since it's ever evolving, but beware what you ask Alexa because she'll remember.",True
4010,I bought this for my son for Christmas and its perfect. My son gets to play his games with easy access to Amazon prime content.,True
4011,My 2 yr old loves his tablet. Best purchase ever. It has great educational videos and is easy for him to work on his kids profile. Amazon got it right!,True
4012,Excellent overall quality fast easy to setup no hassel. Great amazon selection not to many updates good content. no lag amazing picture quality.,True
4013,I bought this tablet for my grandson and he absolutely loves it!!!!!,True
4014,The processor was so slow. It took about five minutes to load a five minute YouTube video with 50 Mb/min. Internet.,False
4015,love it. Bought it as gift for my nephew. Very convenient,True
4016,"I love my new tablet! So easy to navigate and set up. Have used a little so far, and have no issues with any of the apps/ installed programs. Lots of things to do.",True
4017,I have had a kindle for a long time. I chose to upgrade to the Paperwhite. I am very happy with my decision,True
4018,"Loud enough to keep a few guess entertained, it need more resources for the voice feature",True
4019,The tablet works great! No problems or concerns! Great for kids also.,True
4020,I would recommend this streaming device for anyone trying to cut cords and save money.,True
4021,This is a great tablet. My last tablet was a Nexus (a gift) which did not really impress me. The Fire tablet has everything I need to keep myself entertained when I am on the go or recovering from a busy work week.,True
4022,"I love this item. I have spent many hours of enjoyment with this item. I have bought 3, one for each spare bedroom in my house that doesn't have cable it allows my company to view TV without having to pay for cable boxes when no one is utilizing the bedrooms year round.",True
4023,I love this tablet. It's the perfect size for my kid. Keeps him entertained during long trips. We picked up the free time kid proof case and it's perfect also.,True
4024,I'm usually not a bookie kind of person. But reads occasionally. With paper white I got more chance and choice to read. So it helped me to improve my reading habit. A very good investment or gift for anyone of any age,True
4025,Needed a new Kindle. Wasn't sure what one to choose. This one is GREAT!,True
4026,Easy set up but did not meet my needs of being able to access Spectrum app. .,False
4027,"The processor is very slow. The tablet is great for reading books and ordering stuff from Amazon, but it is really slow opening aps. Pay more to get the better processor.",False
4028,I love my Echo it does so much more than I thought it did. My family loves it.,True
4029,Really surprised at what this little tablet can do. I am starting to use it more than my iPad. Easier to take on vacation (smaller footprint). More comfortable to hold while reading books online.,True
4030,"The main deciding factor as to why I got this device as opposed to the stick was that I gave me the option to either use WiFi or to use an ethernet cord. So far I can say I've been happy, the apps are vast enough to find what i want in regards to entertainment and the navigation isn't to complicated.",True
4031,"This watch is not only very useful, it's very cute and comfortable. I love the fitness aspects-it motivates me to be more active. I also enjoy the ""smartwatch"" abilities. I can read my text messages without anyone knowing it! Also, the battery last a few days at the very least.",True
4032,"excellent quality, easy to use. perfect screen size and picture quality. Not slow at all. very efficient.",True
4033,"This device is great for the home. It plays thousands of songs, provides current news, answers all sorts of questions. Great for my kids to get answers on any subject.",True
4034,"The Amazon Echo is a great way to be entertained and stay well informed! Thanks to technology you can ask Alexa, questions and because it's a blue tooth speaker you can play your music in a stylish way!",True
4035,Amazon ' s iPad basically and better in my opinion.,True
4036,A Very hot item that was used for a charity raffle.,True
4037,"Overall I am happy with my Amazon Fire 8 HD. It was easy to take and use on a recent trip, although the Delta app doesn't work with it so that was a little frustrating. Not crazy about seeing the ads that pop up, but for a purchase price of $65 (sale), it's hard to complain. This is my first tablet and I find it to be the perfect size and easy to use. I would recommend it to anyone who wants to buy a tablet and expects to use it for reading, surfing the web, playing games and as a lightweight device travel option. I am very happy with the look of the games and everything on the screen, I can see myself using it more at home now, although I will still use my laptop when I want a bigger screen. I bought it in the store & they were out of cases, so I recommend buying a case that also acts as a stand. I found one on Amazon that was inexpensive and came in an array of colors.",True
4038,Even though the price of the tablet matters the display and resolution should have been much better. Feels like working in the tablet without the charger connected. Amazon disappointed me with this product. Minor issues in installing the apps which are available in iOS too.,False
4039,"This is actually my daughters device as I have no interest in a voice controlled spy. But, I will say that the sound from the speakers are pretty good for a small device.",True
4040,"I am a huge fan of the echo. That being said this is the last one I would buy. The original echo's speaker sounds much better and is hands free. The dot has great connection Bluetooth and more importantly audio out to plug into a stereo system. I bought this for the purpose of being able to carry outside around the house when working in the yard. The sound is not as robust as the original echo (not portable - no internal battery), but good enough when in the yard to at least have music.",True
4041,Very good product and works perfect with my Samsung TV,True
4042,Could be a little smarter and they stopped including the remote with it u gotta buy that extra before it was free,True
4043,Love this product. Neat design and easy to navigate.,True
4044,Bought for my 8 yr old. They absolutely love it. Clear display and durable,True
4045,I bought this same tablet for my children two years ago who were eleven and eight years of age. They enjoyed it so much that I bought one for my eight year old Godson.,True
4046,Purchased this as a gift. Waiting for the owner to advise.,True
4047,Can you download drama fever application in this? Please share your answer..thank you,True
4048,My daughter seems to like it very much. Had to buy micro sd since memory is very small. Very happy.,True
4049,Love my purchases and you should get one as well love it,True
4050,Wish you could choose the response name of your own instead of the ones provided,True
4051,This is a great device being utilized by my 5 year old for interactive learning activities. Don't have anything wrong to say about this. This is a great buy.,True
4052,nice tablet function well great item for surfing the Web easy to use and set up yes I would recommend,True
4053,Our kids ranging from 4-12 like this product. It's very versatile for all ages,True
4054,"if you like the old kindle fire it just like the new one but better, better screen and more space",True
4055,"Best Christmas gift ever! The kids enjoy listening to their music, asking Alexia for jokes and I like the fact that it gives us the weather and movie times for a local theater.",True
4056,I installed a driver for google play store; also I payed amazon to get rid of the lock screen ads ($15). It was worth it. I use this thing alot.,True
4057,Crazy that you have to buy these separate for some kindle products that should come with one,True
4058,My kid loves it. It's portable and convenient. I think I need one for myself.,True
4059,"I bought two of these for my two grandchildren. (A 4 year old boy and a 2 year old girl) So, I bought one in pink and one in blue. We down loaded age appropriate games and they are lifesavers!",True
4060,"The Amazon Fire is excellent small compact, got it for my daughter's Christmas, she loves it. My daughter bought one for her grandfather which is 83 years old, he's doing good with it easy to use.",True
4061,"I have the HD 7 and an HDX 7, and the 8 outperforms them both. If you are an Amazon fan of the eco system, this is a must. The screen is bright and crisp. The processor performs very well with the latest software update. I love it.",True
4062,Heck fifty bucks for a tablet a name brand tablet that feels premium not bad for the money!,True
4063,"Great tablet for the price, easy to use, small enough to fit in my pocket book when traveling, it basically replaced my samsung.",True
4064,Love the tablet! Got it for my niece and nephew! Great for beginners!!,True
4065,"I gave this as a Christmas gift to my inlaws, husband and uncle. They loved it and how easy they are to use with fantastic features!",True
4066,Unable to download the Instagram app. which stinks,True
4067,"something that will get very useful as time goes by, well made, and works great!!!!!!!",True
4068,Great little dash cam that does not get in the way. Bought two and 1 was defective out of the box but returned and got another. Nice color screen and a lot of bells and whistles for something this small,True
4069,This is an excellent tool to help our granddaughter advance her learning skills and also allows her an opportunity to play educational games,True
4070,"Its pretty cool. A lot of teaching it things, but once you get it down easy from there. I am able to control the TV, hue lights and listen to music from any Bluetooth device connected.",True
4071,I didn't realize what I was missing until I bought one! Love this thing! Makes being in my kitchen so much more pleasant because answers are right at my fingertips! And I have access to so much music! Buying several as Xmas presents!,True
4072,Well my kids love them. So that's great for me. The only bad thing I can say is i can't figure out how to make it so they can download free games and not ones that cost money.,True
4073,My family love the Echo/Alexa specially my kids you can ask almost anything to Alexa,True
4074,"Alexa is great to have around! Especially if you have Amazon Prime... literally the music will go ALL day until you ask her to stop! Best Buy had an incredible price on her. The echo does a variety of things besides play music. If you are into gadgets, this will not disappoint you!",True
4075,"I have to admit, I have not used the Echo has much as I should. But anytime I use it I really like it. I simply forget to use it. What I do like is using the timer.",True
4076,This is a great device is you are to read a lot of text.,True
4077,"Alexa works a lot easier than Siri, Alexa is more like an personal assistant. Works great!!",True
4078,Amazon-Fire was instrumental in providing us a quality HD picture to our TV!,True
4079,"It's a wonderful tablet and e-reader for what you pay. My only complaint is it's a little laggy and the screen is sometimes unresponsive. I also don't like that I can't put my ebooks on my memory card. It's frustrating. Other than that, it's wonderful.",True
4080,The Amazon Echo is a great device. I find it particularly useful for home automation.,True
4081,"I love my Amazon Echo! The sound is phenomenal. She is very responsive and is so easy to use. We love ordering from Amazon with it, using it to teach our kid animal noises and even playing games!",True
4082,Alexa- STEP UP YOUR GAME. Google home is coming for you. He coming!,True
4083,I really like this product. I can access the internet with the Fire TV and watch my shows via Netflix. It is also user friendly.,True
4084,The KINDLE VOYAGE is a wonderful product and I use it everyday for my reading. I take it to lunch and dinner each day.,True
4085,Got this for my wife she loves it and syncs with her iPhone or just plays music,True
4086,Couldn't ask for anything better it's better then apple,True
4087,I like best by becouse they are aforedabul and cuvenet and easy to get to.,True
4088,"This is my first Amazon e-reader-tablet and the second e-reader I have. It is easy to use once you get through the initial hoops. I like the free games and the fact that I new can load books from my computer to the tablet. And one thing, I am not in the market for a tablet but for a bigger e-reader. It is a lot better than the Nook that I have. I love this product",True
4089,"I was looking for a good, cheap tablet for general use, and this fit the bill. The one thing that hits you outright is the build-in marketing Amazon uses in the tablet that you cannot remove. For instance, the home screen is filled with links for Amazon Video, Amazon Books, Amazon Gifts, etc, etc. You an't remove them, but I found out you can create a folder and drag each into that folder to essentially remove them.After that, install a free app for a File Manager then go in and rename the folder(s) that you create to make it easier to find apps that you hide. You will also need to install Adobe Reader to read PDF files, since it isn't installed.Another marketing scheme is that the screen saver is an ad each and every time you wake it. After a while though you get to ignore it.Performance is great - fast and easy to navigate. The built-in browser has everything you should need. Battery life looks really good. I had the screen brightness at about 1/2 power and it looked good. The screen black level is really good and the contrast makes the colors sparkle. If you turn the brightness up too high, the colors begin to wash out a little.Amazon seems to offer this tablet at a lower price in exchange for their promotions of Amazon products. Once you get around that, you see the value you get in this tablet.",True
4090,I am very happy to buy this product it's of vey less price and really useful for kids to learn new things,True
4091,"I love my kindle, I can listen to music,read my emails, or pick a book to read. Everything loads up easily.",True
4092,"Friends who have Amazon Prime were delighted to have the Amazon music library as well as all the other services at voice command. With the Amazon app on the smart phone they got shopping lists and many other linked services. It was the ""best gift ever.""",True
4093,It is well designed with a safe cover for kids. It also come with 2 year warranty. My son loves it already.,True
4094,I was looking from long time and good deal found on best buy!!!,True
4095,This is a great product for someone looking for a basic tablet with multi-use capability and is easy to use.,True
4096,Easy to set up. The parental controls and safety features make this a great purchase.,True
4097,Bought it for my 5 yr old daughter and for some reason it did not work. This is the second time I've purchased this and had to return it. So I will get her a mini iPad. Never again will I waste my time and money.,False
4098,"It performs just as advertised, and I keep finding new tasks for her. If you love gadgets like I do this is a must have.",True
4099,This was on sale for an awesome price that I could not pass up. I already have a black one definitely a must buy.,True
4100,Simple set up. Range of activities make for something new each interaction.,True
4101,We loved it so much at home that we have bought 3 miore!,False
4102,My nephew is 3 years old and this is a great starter tablet. He is gonna be so excited Christmas morning.,True
4103,"While everything about the Kindle Fire 7 is great, it is lacking good sound",False
4104,This is my 2nd kindle. I had a 2nd generation. The paper white screen clarity is excellent and it's very light.,True
4105,This wall charger works exactly as described for the Kindle Paperwhite.,True
4106,I bought this tablet to stream music in my hair salon. Works perfectly for what I need it to do. Love it !,True
4107,"An easy way to read your favorite books!Whether you're in the sun or in the dark, this is the best Kindle ever.The only thing I don't like is the 'flash' when you turn the page.",True
4108,Bought it for myself. It is everything its advertised to be. Works great; especially if you are a Amazon Prime member.,True
4109,"Purchased two at Christmas for my niece and nephew. They love them. They're safe for kids to use and easy. The only thing I dislike is the lack of control because of the fire software versus Android, but it's all good.",True
4110,Amazon Products are easy to use and navigate thru.,True
4111,I'm love my fire tv great app to download for movie and tv,True
4112,"It is okay I guess, but not very user friendly. I probably wouldn't recommend to a friend for this reason",False
4113,"Finnally decided to read book on eink instead of ipad and got this kindle.I just love it, it is amazing. The text is crispy just like real ink, and the backlight is helful in all lighting conditions. Kindle books are cheaper, so buying this reader actually saves you a lot of money.",True
4114,A great product my family loves Alexa. She is like a new addition to the family. On the spot info when you need it.,True
4115,Got this as a Christmas gift for my father. So far (it's Feb now) he loves it and enjoys having Alexa tell him the news or the weather. Easy to set up and nice to be able to have music on demand without having to open any apps or turn anything on.,True
4116,"Links to your Amazon Prime account and you can watch thousands of movies, tv shows and get endless apps.",True
4117,Great addition to any media center. Easy to use and great picture and sound quality!,True
4118,We returned this item after 2 weeks. It took a lot of repeated request to get it to listen to us and it just wasn't as easy to use as I thought it would be.,False
4119,"After using IPAD, it is weird to see flickers while reading on a small screen. However, it was recommended by a friend of mine who thinks it is easy on eyes. Battery lasts long and you can download work related pdfs to read later. (my main purpose to buy was to read docs offline) Redundant if you have kindle on ipad/other tabs.",False
4120,Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.,True
4121,This is a great tablet. My family and I love it. Lots of feature and faster than I thought it would be.,True
4122,Great way to read books. The screen is readable in any light. Add a waterproof case and you have the perfect beach or pol side library!,True
4123,"Device does not stay connected to wifi, always disconnecting. This makes product unusable for alarms and timers. When used to work with harmony, at times, does not turn on all devices. Over priced and overrated. Purchased Google Home, for the past week, it has not lost contact with wifi, and works perfectly with harmony hub. Difficult setup with echo, even with 5-6 times with echo support, they can't figure it out. Wish I could return, not too late.",False
4124,"Good size, Easy to set up and use for my grandkids",True
4125,We actually bought these for our summer camp program and the kids love them. They small enough for their hands to carry and they work like a charm. The staff was super helpful.,True
4126,Great easy to use product for streaming. Very pleased with it.,True
4127,"The fire tablet is a great tool for reading, surfing the web, playing games and even watching some Netflix, on a bigger screen, without killing a cell phone charge.",True
4128,We have a smoke glass case so this works excellent for us.,True
4129,Tablet works pretty good. I purchased it since I was a to make two accounts. One for myself and one for my child. Goo buy!!,True
4130,Use my echo everyday! Don't know how I managed without it.,True
4131,Love my tablet. I'm not used to using amazon but its good now,True
4132,"Bought this as a present for my boyfriend, and we both were very disappointed. I read lots of reviews and thought it would be an awesome gift to give. Alexa is a Siri downgrade. Don't waste your money on this.",False
4133,I wanted this when I first heard about it. My husband surprised me for my birthday. It was the best gift. Love Love it,True
4134,I have no problems with it. Maybe a lil to small and to heavy,True
4135,Great expirience reading from a deviceGood for your eyes,True
4136,"Full disclosure, I've only had iPads in the past. I needed an android based tablet as a 3rd party app that I needed was yet IOS supported. You get what you pay for. Build quality, touch and feel, yes it's equal to the price. Constant adds urging you to make various Amazon based purchases...not my cup of tea but I guess fills a price point and need.",False
4137,"I love how you can play Spotify, Audible and set alarms and sleep timers at the sound of your voice. The Echo does a great job understanding what I am saying as well. Great purchase!",True
4138,Great tablet for the money!! Easy to use! Easy to set up. Great for reading or browsing the Internet.,True
4139,"This is a great device, and free's up my phone. Great for internet, games, radio, etc.",True
4140,"This is a great little tablet. It is wonderful for reading, Going online and using apps. The only reason I gave it four stars was because there are a few apps that my family enjoy using that cannot be downloaded onto this tablet. Other then that you're definitely getting the most bang for your buck. The price just cannot be beat.",True
4141,"Amazon Fire tv is just an amazing addition to your tv. Even if you have a smart tv, the ability to add so many more apps than your smart tv platform provides is great. Very customizable. Love it!",True
4142,Works GREAT! Better then cable! I would recommend to everyone!,True
4143,This product works the same as the firestick but is suppose to have 4K and better quality. To be honest it looks the same on our 70 inch 4K tv. This product does not come with the cords to hook it up. So you need to buy an hdmi cord and an Ethernet cord which adds to the cost. But I do love the Amazon product compared to other devices.,True
4144,"Really like the Kindle. The screen is very easy on the eyes, much better for reading than my Ipad!.",True
4145,It has a lot of potential that I haven't tapped into yet but it's met my expectations so far.,True
4146,WORKS GREAT BUT NEEDS SOME WORK WITH UPDATES TO UNDERSTAND YOU AND GIVE MORE ANSWERS TO QUESTIONS.,True
4147,I like the flexibility and great responsiveness of the FireTV. Our family is able take advantage of the built in options (including Amazon Prime) and set it up just the way I like. I also have friends who prefer the Fire Stick. They have customized those and still have good performance. FireTV is great for anyone and even better if you are a little tech savvy..,True
4148,I have really enjoyed my Tap. Alexa responds well and I love the charging dock on my desk. The only downside is the app used for setup is not very good.,True
4149,I've started to allow this device to grow on me. Yes I saw some color variation but either my eyes have adjusted or it's gone away. I'm back to reading like I used to and love it!,True
4150,Capable to run games just as spected and very handly,True
4151,The main reason I'm not giving it 5 stars is because it's no iPad. It will be great for kids mostly. The screen quality is not the best.,False
4152,Does what is needed. Can watch both Amazon and Netflix on TV,True
4153,My kids love their new tablet Easy to use for them and myself,True
4154,"I got 2 of this for kids 5 and 3 it is a pretty good tablet, easy to navigate for the children but (and this is on me for not researching) but kid content is only free for a year, after that you gotta pay a monthly fee which is cheaper if you are a prime member, but still...Now reason why I'm about to return them! You CANNOT get YouTube kids at all! No google apps. You can get some YouTube kids clones on the adult profile and add them to the kid's profile but they stink. They're full of commercials.So I wasn't expecting this tablet to be like an iPad but this is a deal breaker for me.",False
4155,If you want to read anytime where there's a light source this is thereafter for you. If you do a lot of night reading the paper white is cheaper considering the add kns you will have to buy for the base model.,True
4156,Dad loves it love love love it love it love it love,True
4157,Love Echo for streaming music and trivia and weather reports. Very entertaining,True
4158,"Lightweight, fits perfectly in my hands, good screen quality. Makes reading even more enjoyable.",True
4159,It is a Great product and it was all I expected in this product.,True
4160,"Got the nieces, wife, and myself these for Christmas. Figures they were cheap enough, so why not.These are functional tablets in every way. We haven't found any problem with them. The display isn't a hi resolution, so I wasn't expecting great. I've had phones and tablet with the same resolution, but never one that looked quite as lack luster as this display. They are OK for the kids to beat around with because they broke the last tablet they had. This one probably wont last much longer, but it's cheap. I wish I would have spent a few more bucks and gotten better ones for my wife and I, though.If you want a disposable tablet or color reader for magazines and such, you'll probably be OK with this.If you want a good tablet, think about buying a good tablet.",False
4161,Best gadget to gift someone. They would just love it.,False
4162,"I bought this as a Christmas gift for my 8 year old. I was a big hit. I love the 8"" screen. The price was perfect for my budget.",True
4163,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.",True
4164,Accomplishes the tasks of a bigger tablet at a much lower price.,True
4165,The Kindle Fire HD 8 is great for users of all types!,True
4166,The power of battery lasts longer than any tablets.,True
4167,I got the kindle fire for my son for Christmas and is is very happy with it. No problems. Picture is great. It was a great price!,True
4168,Once connected to your phone this is an easy to use and amazing speaker sound quality is awesome and it answers any questions you might have love Alexa even gives me fun ideas when I'm bored,True
4169,"I purchased this device to use it in my work, and it's really did the job..",False
4170,I love the new kindle. So much brighter then my old one.,True
4171,"Picked up this tablet for my kid, the price was very appealing. My kid loves the tablet, does everything a more expensive table to would do.",True
4172,This was a very good purchase. It is really easy to use.,True
4173,"Amazon tablets are a great quality, an a good price.",True
4174,this product does exactly what I expected it to do.loved it so much I bought two!,True
4175,"The resolution and contrast are great, and unlike multi-use tablets, this performs great in direct sunlight. With the adjustable light, it's also great for pitch-black rooms. The battery life is also better than any tablet you'll find. I can't imagine going back to paper books ever again, not only because of the convenience of the Kindle, but Kindle books are always cheaper than their physical counterparts! I love this thing.",True
4176,Great for my 12 year old for games and the like. Spending $15 at Amazon to remove ads is worth it. Don't like that you have to turn on tracking from some of the free games from the Amazon store.,True
4177,I love my Firestick! I dropped my cable a year ago and dont miss it at all!,True
4178,It is really easy to program and use. I am looking forward to connecting it to some of the smart items I have In my home.,True
4179,"Bought this as a gift for my family, mainly to play music from Amazon. Very pleased with how easy it is to set up and use.",True
4180,"I read reviews before making a decision for my purchase, but ended up returning the device as I was expecting an experience like that of an Android tablet.",False
4181,Great take along and travel size. It exactly fits my needs.,True
4182,Got this as a gift for my husband. He loves it! Easy to setup and is a nice piece of equipment. Awesome.,True
4183,"The tablet works great when the battery is charged. The problem we have is the provided charging cable connector does not seat well into the tablet's micro USB port and does not have a solid electrical connection. Therefore, most of the time the tablet sits useless with a dead battery.",False
4184,Alexa easily understands and responds. Great tool to use make lists...I do not have to reach for a pen and paper!!,True
4185,this was great buy & can do it all.fair price & great games,True
4186,"Pretty much this is worth it just to have Alexa play anything from Prime Music. My kids love talking to Alexa (once she understand them) and I use the timer function all the time while cooking. Only keeps one shopping list and one to-do list but its great to just say something and have it added to a list. Alexa is great for the capabilities she has, but the skills are limited so far so I recommend looking into capabilities or plan on programming your own. For example, she doesn't come out of the box able to read your email even though she can access google calendar. She is also not proactive, such as notifying you of a phone call or email. But overall, fun add-on if you are in the market for a speaker.",True
4187,"I always wanted one of those, but they were too expensive compared to a tablet. But now I am loving it!",True
4188,"This is ideal for the gift. For the price, the performance is satisfactory. Loads of apps and games. Definitely, this tablet is for everyone. Perfect for browsing, gaming, music, and learning.Battery comes okay. Build quality is satisfactory. For the price range, it is must to have.",True
4189,This is a simple Ereader that looks great in any light. Highly recommended!,True
4190,"the Kindle paperwhite is an amazing reader. the battery last for what seems like forever and the clarity of the screen is perfect. The product is also very thin and light, making it easy to take wherever.",True
4191,With the 64G micro card I was able to load lot of my music. Use it in my truck with a Braven HD Bluetooth speaker.,True
4192,"I purchased 2 of these as Christmas gifts for our niece and nephew. We decided to unbox them and charge them up to be ready for Christmas day. After opening them, discovered they will not allow you to install any free apps or use them for much unless registered with an Amazon account and credit or gift card. I had absolutely no interest in giving a 4 and 7 year old access to one click shopping on my account so we returned these for android type kids tablets. There may be some way around this restriction, but I didn't find it.",False
4193,Returned it.. didn't work like we thought it was so supposed to. Pain on the butt.,False
4194,much better than the stick...do not i repeat do not waste your time or money on the stick...go directly to the fire tv,True
4195,"I am satisfied with my purchase, I really recommend this item",True
4196,"This is a great tablet for an affordable price. Has most of the functionality you would get with a high-end tablet with expandable memory. Access your books, browse web, email, etc. Nice screen resolution, no issues with it thus far",True
4197,I am enjoying My Echo. It is more helpful then I thought it would be. I am happy with my purchase.,True
4198,Great tablet for those invested in the Amazon system. Nice screen and functions well.,True
4199,"Bought this hoping for a cheaper version of iPad. Not familiar with OS. overall, not excited about it",False
4200,Except unlike the Millennium Falcon this doesn't have it where it counts. Software is a mess. I didn't expect much from a $50 tablet but man was it painful to use.,False
4201,"At first, the fire box was great. After two months the remote stopped working. I'd say save some money and just get the fire sticks. I have two of them and no problem. The fire tv box has been nothing but issues.",False
4202,You can play games and watch youtube on it. I bought it for the younger ones to keep them entertained.,True
4203,I purchased this for my mother in law. She is getting old and wanted something she could see.The font size was never quite right for her and she was often confused by all the attempts this device makes to sell you something. It really wasn't a good fit for her.The device died approximately 1 week after purchase. We returned it for a refund.,False
4204,"Very little storage, Amazon Android skin bloated and too many ads",False
4205,Great for streaming media and other online things. No lag since you can connect it with a cord instead of over Wi-Fi if you are having lag issues.,True
4206,Fire TV is faster than the Fire stick. If you can afford the difference it is worth it.,True
4207,If you are in doubt about spending the extra money to buy the Voyage... don't be. If it hadn't been a gift I would have most like not spent the money but after using it I am so glad I have this one.,True
4208,Love being able to tell what I need on my shopping list,True
4209,"Very user friendly. Easy set up, and works great with my amazon prime account.",True
4210,My Kindle Fire HD meets my reading and web needs!!,True
4211,"The Kindle was bought for my nine year old grandson for Christmas. He wanted something to play games on and watch You Tube. Works great, no issues. Would recommend for any age, great price too!",True
4212,"I bought the Fire in hopes to play movies from my ultraviolet account. Only to find out that it no longer supports ultraviolet format on the Fire. So, I had to shop elsewhere to play movies for my plane trips. Don't buy if you're looking to play movies this way!",False
4213,My old tablet died..needed a new fast. This one was alot better than my old one. Clear screen videos look amazing..Sound is better than expected..It was in stock too. Overall very happy item and buying experience!,True
4214,"A simple device with low memory and cheap feel. I think if you are going to do a table, go with a Samsung or so.",False
4215,Fire 8 HD 2016 is great. Very easy to maneuver. Easy to use and transition from original Kindle Fire. Much more versatile than the original. Really glad I upgraded.,True
4216,"I love the paperwhite. I can read it in any light without glasses. I always have a variety of books, to suite my reading taste. I got a rocketfish wall charger for a great price at bestbuy and it's so much easier to charge my kindle. I've been reading for almost 10 hours on the same charge. If you love books you have to get one of these! My house would be full of books, but now I can get books I would not otherwise purchase because of physical space limitations. I have over 100 books on my kindle and it takes up less space than 1 book. Many sites offer free or reduced price books. This expands my reading appetite to other areas I would probably not have even considered before. I love my kindle, my only regret is not getting one sooner!!!",True
4217,Great tablet for children and for entertainment...,True
4218,So far I haven't had any trouble with this tablet. Only thing that sucks is this I can't text from it. If anyone who's an app for it let me know! Thank you !,True
4219,"The Kindle Paper white is excellent for reading; however: 1. Product needs to be able to shut OFF! Very unhappy about this. Advertising says will hold charge for weeks - not so, when Kindle paperwhite cannot be shut down. It only holds a charge for a few days, if you read for a couple of hours each day. 2. I have books that I do not intend to read often and want them left in the cloud. I am finding it very close to impossible to return any of my books to the cloud - IT SHOULD BE EASIER!! Amazon made it easy to change Kindle's when I purchased a new one. All Kindle's should be user friendly. Sadly, this is not the case, with the Paperwhite.",False
4220,We absolutely love the Kindle Fire. Much better than a regular tablet.,True
4221,Great sound quality. Great way to control other smart devices and/or paired equipment.,True
4222,Setup was going great until the remote stopped working. Replaced batteries several times but did not help. Had to return product.,False
4223,Amazon Echo is fun and is easily connected. Ask Alexa anything. This also plays games and gives you a weather report. Many talents. Just enable the different apps.,True
4224,I LOVE THIS THING. HOW DID WE LIVE WITH OUT IT BEFORE HAND! Such and amazing product,True
4225,My daughter plays on her tablet all the time. Well worth it.,True
4226,I bought this for my son and one for my son-in-law. They are mesmerized by all that the Echo is capable of doing. (I want one!),True
4227,Great but I wouldn't use it for a sole purpose as being my primary tablet,True
4228,"I am an ""old"" traditionalist and have always read from paper or hard back books. Now I don't lose what page I was on and have more shelf space where books used to be.",True
4229,"We have several Alexa units throughout our home and love the way it will control lights, TV, and Thermostats.",True
4230,This device would be the best possible tablet for the money if it had Google Play. However Amazon chose to block access to it. This took their well made tablet with a beautiful screen and great performance from an amazing value to a waste of money. This is my last amazon branded product.If you use a lot of apps or want specific apps shop for another device.,False
4231,Very different from my iPad. I'm sure I will get the hang of it.,True
4232,Remote is just the right size and it gives you an instant response.,True
4233,It was a good tablet really easy for kids with great security,True
4234,We got one of these for my mother in law. She mostly plays games and looks at things online. The tablet is good for a minimal browsing and games...not for expert use.,True
4235,I got two of these for my kids. If they break oh well. Good for a step up from leappad.,True
4236,YOU PAY FOR THE BEST AND YOU GET THE BEST. THANK YOU BEST BUY FOR PROVIDING THIS PRODUCT,True
4237,Most apps you have to pay for basic apps like YouTube will not download without inputting credit card information what tablet for child not plausible to put in credit card information,False
4238,Bought this for a friend in the hospital.very easy for him to use as he uses it endless hrs.the picture quality is good also ..would buy product again,True
4239,"Great table for a gift, easy to use, a lot of aplication, I will recommend",True
4240,I got this for my birthday and love it. Sounds good for size and increasing functionality all the time.,True
4241,The price was right for what I needed and it dose what I need it to do.,True
4242,"Like it a lot. A little difficult to learn how to ask for some things. Takes time to get to know correct phrases. Sound is OK, not a boom box.",True
4243,It has been nice having the echo love it bought dot for g daughter,True
4244,"The tap is a great concept, I love my echo so a portable one was that much better. However the sound is pretty terrible, no bass and can be scratchy.. It was a good concept just poor execution.",False
4245,I purchased the tablet for my mother. She is a senior and not technological. She has learned to use the tablet to pay her bills which saves a lot of time and stamps. She also plays games on the device that helps with her cognitive ability. Best purchase of the season,True
4246,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,True
